Address,Old_Address,Latitude,Longitude,GeoAddress
"101 California  Street, 94111","101 California Street, Suite 3500, San Francisco CA 94111",37.7930342,-122.398342,"Pabu, 101, California Street, Financial District, San Francisco, San Francisco City and County, San Francisco, California, 94111, United States"
"199 Water  Street, 10038","199 Water Street, 6th fl., NY NY  10038",40.7065486,-74.0045351,"TKTS South Street Seaport, 199, Water Street, Financial District, Manhattan, New York County, New York, 10038, United States"
 HANOVER  SQUARE  ,"5 HANOVER SQUARE 17TH FLOOR, NEW YORK N.Y 10004-2614",51.51390775,-0.14382390827702274,"Hanover Square, St. James's, Mayfair, City of Westminster, London, Greater London, England, United Kingdom"
321 Clark  Street  ,"321 North Clark Street Suite 1450, Chicago, IL 60654-5011",44.70529903746489,-97.49903299942139,"321, Clark Street, Vienna, Clark County, South Dakota, 57271, United States"
"135 65TH  STREET, 10021","135 EAST 65TH STREET, 4TH FLOOR, NEW YORK, NY  10021",40.78977420408163,-74.00651551020408,"135, 65th Street, West New York, Hudson County, New Jersey, 07093, United States"
"25 Elm  Pl, 11201","25 Elm Pl, 2nd Fl, Brooklyn, NY,11201",40.68938,-73.9843996,"Orange Chinatown Deli, 25, Elm Place, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
"260 39th  Street, 10018","260 West 39th Street, Suite 302, New York, New York 10018",40.774567387755106,-74.0235864489796,"260, 39th Street, Union City, Hudson County, New Jersey, 07087, United States"
460 34th  Street  10001,"460 West 34th Street 11 Floor, New York, NY,10001",40.772785469387756,-74.02805351020409,"460, 34th Street, Union City, Hudson County, New Jersey, 07087, United States"
136 Wallabout  Street  11249,"136 Wallabout Street Suite 6a, Brooklyn, NY 11249",40.699462249999996,-73.95770336203503,"136, Wallabout Street, Brooklyn, Kings County, New York, 11249, United States"
"90 Maiden  Lane, 10038","90 Maiden Lane, 21st Floor, New York, NY  10038",40.7071007,-74.0072756,"Maiden Lane, Financial District, Manhattan, New York County, New York, 10038, United States"
"295 Lafayette  Street, 10012","295 Lafayette Street, Suite 920, New York, NY  10012",40.724465,-73.995705,"295, Lafayette Street, Little Italy, Manhattan, New York County, New York, 10012, United States"
"29-76 Northern  Boulevard, 11101","29-76 Northern Boulevard, Long Island City  NY 11101",40.7504048,-73.93483412137817,"29-76, Northern Boulevard, Court Square, Queens, Queens County, New York, 11101, United States"
"151 Lawrence  Street, 11201","151 Lawrence Street, 4th Floor, Brooklyn, Ny,11201",40.6914175,-73.9861865,"151, Lawrence Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
"22 38TH  STREET, 10018","22 WEST 38TH STREET, 11TH FLOOR, NEW YORK, NY  10018",40.7732749,-73.9070986,"22-06, 38th Street, Steinway, Queens, Queens County, New York, 11105, United States"
" 114th, Amsterdam  Street ,  Avenue, 10025","114th Street  and  Amsterdam Avenue, New York, NY 10025",40.8052495,-73.9623618,"Amsterdam Avenue & West 114th Street, Amsterdam Avenue, Manhattan Community Board 9, Manhattan, New York County, New York, 10115, United States"
"10 Astor  Place, 10003","10 Astor Place, 7th Floor; New York, N. Y. 10003",40.729822,-73.9920048,"10, Astor Place, NoHo Historic District, Manhattan, New York County, New York, 10003, United States"
"1608 Walnut  Street, 19103","1608 Walnut Street, Suite 600, Philadelphia, PA 19103",39.9495207,-75.16809647771623,"Sun Oil Building, 1608, Walnut Street, Rittenhouse Square, Philadelphia, Philadelphia County, Pennsylvania, 19104, United States"
"601 California  Street, 94108","601 California Street, Suite 200, San Francisco, CA 94108",37.7923458,-122.40470602101934,"601, California Street, Chinatown, San Francisco, San Francisco City and County, San Francisco, California, 94108, United States"
"633 Third  Avenue, 10017","633 Third Avenue, 32nd Floor, New York, New York 10017",40.8145946,-73.9203808,"Third Avenue, The Bronx, Bronx County, New York, 10451, United States"
"19-03 75th  Street, 11370","19-03 75th Street, East Elmhurst, New York  11370",40.7718784,-73.89473182483519,"19-03, 75th Street, Queens, Queens County, New York, 11370, United States"
"167 Madison  Avenue, 10016","167 Madison Avenue, Suite #305, New York, N.Y.  10016",40.7469336,-73.9833734,"167, Madison Avenue, Midtown South, Manhattan, New York County, New York, 10016, United States"
15 James  Pl  10038,"15 Saint James Pl 3g, New York, Ny,10038",40.793726,-74.05454028571428,"15, James Place, Secaucus, Hudson County, New Jersey, 07094, United States"
"13921 Center  Road, 20171","13921 Park Center Road, Suite 500, Herndon, Virginia  20171",49.8908218,12.6593466,"20171, Zadní Chodov, okres Tachov, Plzeňský kraj, Jihozápad, Česko"
"228 45th  Street, 10036","228 East 45th Street, 5th Floor, New York, NY 10036",40.777992000000005,-74.02056928571429,"228, 45th Street, Union City, Hudson County, New Jersey, 07087, United States"
"220 CHURCH  STREET, ","220 CHURCH STREET, 5TH FLOOR, NEW YORK, NY  10013-2988",46.393299,-63.7887635,"220, Church Street, Summerside, City of Summerside, Prince County, Prince Edward Island, C1N 2Z3, Canada"
81 PONDFIELD  ROAD  10708,"81 PONDFIELD ROAD #263, BRONXVILLE, NY  10708",40.9420443,-73.8352645,"Welcome Change LLC, 81, Pondfield Road, Bronxville, Town of Eastchester, Westchester County, New York, 10708, United States"
"6300 Cave  Road, ","6300 Bee Cave Road, Building One, Austin, TX, 78746-5833",51.5269399,0.030232,"Cave Road, Plaistow, London Borough of Newham, London, Greater London, England, E13, United Kingdom"
" WEST  STREET, 10004","1 WEST STREET, SUITE 100, NEW YORK, NY  10004",40.7310563,-74.0598509,"West Street, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States"
"3730 Review  Avenue, 11101","3730 Review Avenue, Long Island City, NY 11101",40.736091,-73.93925,"Review Avenue, Blissville, Queens, Queens County, New York, 11101, United States"
"240 123rd  Street, 10035","240 East 123rd Street, 3rd Floor, New York, New York 10035",40.7811242,-73.8450528,"123rd Street, College Point, Queens, Queens County, New York, 11356, United States"
"170-30 130th  Avenue, 11434","170-30 130th Avenue, Jamaica, NY 11434",40.6767285,-73.7707045,"170-30, 130th Avenue, Rochdale Village, Queens, Queens County, New York, 11434, United States"
"555 12th  Street, 94607","555 12th Street, Suite 2100, Oakland, CA 94607",37.80368,-122.274969,"555, 12th Street, Old Oakland Historic District, Oakland, Alameda County, California, 94607, United States"
1011 FIRST  AVENUE  ,"1011 FIRST AVENUE 7TH FLOOR, NEW YORK, NY 10022-4134",3.1466483,101.6164822,"First Avenue, BU2, Damansara Utama, Petaling Jaya, Petaling, Selangor, 47800, Malaysia"
"1660 Second  Street, 44113","1660 West Second Street, Ste 450, Cleveland, OH 44113",14.6168371,121.0465650063555,"Store, Cristobal Street, Kaunlaran, Cubao, 4th District, Quezon City, Second District, 1111, Luzon"
"29 John  Street, 10038","29 John Street, Suite 501, NY, NY 10038",40.7097211,-74.0085447,"29, John Street, Financial District, Manhattan, New York County, New York, 10038, United States"
"1720 CHURCH  AVENUE, 11226","1720 CHURCH AVENUE, 2ND FLOOR, NEW YORK, NY  11226",40.6492349,-73.9632951,"1720, Church Avenue, Flatbush, Brooklyn, Kings County, New York, 11226, United States"
"4000 HOLLYWOOD  BOULEVARD, 33021","4000 HOLLYWOOD BOULEVARD, SUITE 515 SOUTH, HOLLYWOOD, FL  33021",26.0109414,-80.1683339,"Hollywood Boulevard, Hollywood, Broward County, Florida, 33024, United States"
"630 168TH  STREET, 10032","630 WEST 168TH STREET, BOX 49, NEW YORK, NY  10032",40.8405084,-73.9402259,"168th Street, West 168th Street, Washington Heights, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States"
24 Madison  Avenue  ,"24 Madison Avenue Ext, Ste1, Albany, NY 12203-5396",41.27242068416072,-72.59416076149364,"24, Madison Avenue, Madison, New Haven County, Connecticut, 06443, United States"
"20 Central  Avenue,, alley  11580","20 No. Central Avenue, Valley Stream, New York  11580",40.665179,-73.669996,"20, Central Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States"
"10 Fiske  Place, ","10 Fiske Place, Suite 517, Mt. Vernon, N.Y. 10550-3208",40.6724285,-73.97489758333334,"10, Fiske Place, Park Slope, Brooklyn, Kings County, New York, 11215, United States"
565 FIFTH  AVE  10017,"565 FIFTH AVE SUITE 2101, NEW YORK NY 10017",40.7560465,-73.97850349337253,"565 Fifth Avenue, 565, 5th Avenue, Midtown East, Manhattan, New York County, New York, 10017, United States"
"1301 2nd  Avenue, 98101","1301 2nd Avenue, 18th Floor, Seattle, WA 98101",47.60770555,-122.33823738837278,"Russell Investments Center, 1301, 2nd Avenue, Pike Place Market Area, Belltown, Seattle, King County, Washington, 98101, United States"
"54 RICHARD  STREET, 11231","54 RICHARD STREET, BROOKLYN NY 11231",40.69987355,-74.07960045,"54, Richard Street, Jersey City, Hudson County, New Jersey, 07305, United States"
"140 58th  Street, 11220","140 58th Street, Suite 8D, Brooklyn, NY 11220",40.644524200000006,-74.02253235107794,"140, 58th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States"
"52-54 72  Street, 11378","52-54 72 Street,Maspeth  ,N.Y. 11378",40.7790162,-73.9818557,"72nd Street, Broadway, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States"
"135 50TH  STREET, 10020","135 WEST 50TH STREET, 6TH FLOOR, NEW YORK, NY  10020",40.7616618,-73.9838968,"50th Street, Broadway, Midtown, Theater District, Manhattan, New York County, New York, 10107, United States"
"81 MAIN  STREET, 10601","81 MAIN STREET, SUITE 300, NEW YORK, NY 10601",41.032096945945945,-73.77108932432432,"81, Main Street, White Plains, Westchester County, New York, 10601, United States"
475 RIVERSIDE  DRIVE  ,475 RIVERSIDE DRIVE SUITE 1244 NEW YORK N.Y 10115-0037,35.99443757575757,-106.06760100000001,"475, Riverside Drive, Santo Nino, Espanola, Rio Arriba County, New Mexico, 87532, United States"
3000 Lincoln  Drive  08053,"3000 Lincoln Drive E Suite, Marlton, NJ 08053",39.8460532,-74.99416,"Lincoln Drive, Echelon, Voorhees Township, Camden County, New Jersey, 08043, United States"
"101 Park  Ave, 10178","101 Park Ave, 26th Fl New York, NY 10178",40.7508354,-73.97760948434279,"101 Park Avenue, 101, Park Avenue, Murray Hill, Manhattan, New York County, New York, 10016, United States"
"761 Koehler  Avenue, 11779","761 Koehler Avenue, Ronkonkoma, NY  11779",40.78946635,-73.11803284317273,"761, Koehler Avenue, Suffolk County, New York, 11779, United States"
"25 Bedell  Rd, 10536","25 Bedell Rd, Katohah, N.y. 10536",41.276235,-73.754026,"25, Bedell Road, Amawalk, Town of Somers, Westchester County, New York, 10536, United States"
"231 29th  STREET, 10001","231 WEST 29th STREET, SUITE 1002, NEW YORK, NY  10001",40.65763990063673,-73.99919619540373,"231, 29th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
1102 15th  Street  98001,"1102 15th Street SW ,Ste102, Auburn, WA 98001",14.5888029,120.9702275,"15th Street, Port Area, Fifth District, Manila, First District, 1018, Luzon"
"260 72nd  STREET, 10023","260 WEST 72nd STREET, #3C, NEW YORK, NY  10023",40.79533469387755,-74.00551779591837,"260, 72nd Street, North Bergen, Hudson County, New Jersey, 07047, United States"
" Alexander  Place, 11542","1 Alexander Place, Glencove, NY 11542",40.857537,-73.619367,"Alexander Place, Glen Cove, Nassau County, New York, 11542, United States"
"102-18 34th  Avenue, 11368","102-18 34th Avenue, Corona, New York 11368",40.75549245,-73.86562421216249,"Corona Congregational Church, 102-18, 34th Avenue, East Elmhurst, Queens, Queens County, New York, 11368, United States"
275 SEVENTH  AVENUE  ,"275 SEVENTH AVENUE 19TH FLOOR NEW YORK, NY 10001-6788",46.4422603,-81.1398114,"275, Seventh Avenue, Lively, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3Y 1M4, Canada"
"333 SECOND  STREET, 11215","333 SECOND STREET, BROOKLYN, NY 11215",14.642490599999999,121.07425983302056,"SMRC Building 1, 333, Katipunan Avenue, Social Development Complex, Loyola Heights, 3rd District, Quezon City, Second District, 1108, Luzon"
189 Montague  Street  11201,"189 Montague Street (Suite 418), Brooklyn NY 11201",40.6942001,-73.9916917,"189, Montague Street, Cobble Hill, Brooklyn, Kings County, New York, 11201, United States"
"200 Park  Avenue, 10003","200 Park Avenue, Suite 1103, New York, NY 10003",40.6504199,-74.23277954853768,"200 Park Avenue, 200, Park Avenue, Linden, Union County, New Jersey, 07036, United States"
"177 Dwight  Street, 10001","177 Dwight Street, 2R, Brooklyn NY 10001",40.67363375,-74.01148654954845,"177, Dwight Street, Red Hook, Brooklyn, Kings County, New York, 11231, United States"
1700 District  Ave  ,1700 District Ave Ste 300 Burlington MA 01803-5231,42.48401975,-71.20791294460577,"1700, District Avenue, The District, Woods Corner, Burlington, Middlesex County, Massachusetts, 01803-5327, United States"
"4000 Hollywood  Boulevard, ","4000 Hollywood Boulevard, Suite 333-s, Hollywood, Fl,33021-6755",34.1016365,-118.3256849,"Hollywood Boulevard, Hollywood, Los Angeles, California, 90028, United States"
"307 38th  STreet, 10018","307 West 38th STreet, Ste 1801, New York, NY 10018",40.77416081632653,-74.0246895510204,"307, 38th Street, Union City, Hudson County, New Jersey, 07087, United States"
"3130 Park  Drive, 22042","3130 Fairview Park Drive, Falls Church, Va,22042",48.343096599999996,15.724290381895575,"Park & Drive, L113, Franzhausen, Gemeinde Nußdorf ob der Traisen, Bezirk St. Pölten, Niederösterreich, 3134, Österreich"
"260 9th  Street, 10018","260 West 9th Street, Suite 302, New York, NY  10018",40.7285513,-74.04513364632201,"260, 9th Street, Jersey City, Hudson County, New Jersey, 07302, United States"
" Main  Street, 02142","One Main Street, Cambridge MA 02142",40.7285513,-74.04513364632201,"260, 9th Street, Jersey City, Hudson County, New Jersey, 07302, United States"
"58-47 LEWIS  BOULEVARD, 11364","58-47 FRANCIS LEWIS BOULEVARD, SUITE 203, FLUSHING NY 11364",40.7444223,-73.77554838613253,"58-47, Francis Lewis Boulevard, Queens, Queens County, New York, 11364, United States"
"550 FIRST  AVENUE, 10016","550 FIRST AVENUE, GREENBURG HALL, SCI/81, NEW YORK, NY  10016",48.26350895,7.719886841318775,"Piraten in Batavia, 1st Row, Rust, Verwaltungsgemeinschaft Ettenheim, Ortenaukreis, Baden-Württemberg, 77977, Deutschland"
"139 Fulton  Street, 10038","139 Fulton Street, Suite 711, New York, NY 10038",40.7103635,-74.0077635,"e.l.f. Studio, 139, Fulton Street, Financial District, Manhattan, New York County, New York, 10038, United States"
"60 42ND  Street, 10165","60 East 42ND Street, 27TH  Floor, New York, NY 10165",40.7568119,-73.91885765289399,"32-60, 42nd Street, Steinway, Queens, Queens County, New York, 11103, United States"
"575 EIGHTH  AVENUE, ","575 EIGHTH AVENUE, 9TH FLOOR, NEW YORK, NY  10018-3011",51.5001414,-2.567946,"Eighth Avenue, Lockleaze, Bristol, City of Bristol, South West England, England, BS7 0QS, United Kingdom"
" 35th  Street, 10001","Inc., 460 West 35th Street, New York, N.Y. 10001",40.7365466,-73.9342528,"35th Street, Blissville, Queens, Queens County, New York, 11101, United States"
"106-23 154th  Street, 11433","106-23 154th Street, Jamaica NY 11433",40.6957815,-73.7992833,"106-23, 154th Street, Cedar Manor, Queens, Queens County, New York, 11433, United States"
"49 38th  Street, 10018","49 West 38th Street, 5th Fl, New York, NY 10018",40.7670295,-73.9133777,"25-49, 38th Street, Steinway, Queens, Queens County, New York, 11101, United States"
1271 1271  AVENUE  10020,"1271 AVENUE OF THE AMERICAS, 45TH FLOOR, NEW YORK NY 10020",10.8622615,106.8098381,"177, 1271, Phường Tân Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, 7200000, Việt Nam"
"123 Wall  Street, 10038","123 Wall Street, 16th Floor, New York, NY 10038",40.704593708333334,-74.00680020833333,"123, Wall Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States"
"106-15 154th  Street, ","106-15 154th Street, Jamaica, NY 11433-1917",40.69599095,-73.79928833219896,"106-15, 154th Street, Cedar Manor, Queens, Queens County, New York, 11433, United States"
"198 161ST  STREET, 10451","198 EAST 161ST STREET, 2ND FLOOR, BRONX, NY  10451",40.82590115,-73.9210806510801,"198, East 161st Street, The Bronx, Bronx County, New York, 10451, United States"
"810 7TH  AVE, 10019","810 7TH AVE, 3RD FL. NEW YORK, NY 10019",40.7627228,-73.9823758,"810 Deli & Cafe, 810, 7th Avenue, Theater District, Manhattan, New York County, New York, 10019, United States"
"35 Journal  Square, 07306","35 Journal Square, Suite 480, Jersey City NJ 07306",40.73197997001166,-74.06450497030042,"35, Journal Concourse Square West, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States"
"489 FIFTH  AVENUE, 10017","489 FIFTH AVENUE, 12TH FLOOR, NEW YORK, NY 10017",40.75227165,-73.98137050911458,"461 Fifth Avenue, 461, 5th Avenue, Midtown South, Manhattan, New York County, New York, 10017, United States"
"26 PARK  DRIVE, 11050","26 HARBOR PARK DRIVE, PORT WASHINGTON, NY  11050",40.808586364290754,-73.70131735789096,"26, Park Drive, Plandome, North Hempstead, Nassau County, New York, 11030, United States"
" Washington  Street, 10004","2 Washington Street, 9th Floor, N.Y.N.Y. 10004",45.6428222,-122.6721852,"Washington Street, Officers Row, Vancouver, Clark County, Washington, 98663, United States"
"200 Randolph  Drive, 60601","200 East Randolph Drive, Suite 2900, Chicago IL 60601",41.88528565,-87.62151459360135,"Aon Center, 200, East Randolph Street, New East Side, Loop, Chicago, Cook County, Illinois, 60601, United States"
"80 Broad  Street, 10004","80 Broad Street, Suite 2401, New York NY 10004",40.7042551,-74.0117148,"80, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
199 Water  Street  10038,"199 Water Street - 6th Floor, New York, NY 10038",40.7065486,-74.0045351,"TKTS South Street Seaport, 199, Water Street, Financial District, Manhattan, New York County, New York, 10038, United States"
"10 Mountainview  Road, 07458","10 Mountainview Road, Suite C-200, Upper Saddle River, NJ 07458",41.0608709982223,-74.12002506562797,"10, Mountainview Road, Upper Saddle River, Bergen County, New Jersey, 07458, United States"
"35-12 19th  Avenue, 11105","35-12 19th Avenue, Suite 2e, Astoria, NY 11105",40.7816318,-73.9086257,"19th Avenue, Con Edison, Queens, Queens County, New York, 11105, United States"
" Levy  Place, 10029","1 Gustave L Levy Place, NY, NY 10029",49.1321419,-122.8605691,"Levy Place, Newton, Surrey, British Columbia, V3W 4L9, Canada"
"19-51 37th  Street, 11105","19-51 37th Street, Long Island City, N.Y.  11105",40.7697491,-73.9124387,"37th Street, Queens, Queens County, New York, 11105, United States"
"161-21 JAMAICA  AVENUE, 11432","161-21 JAMAICA AVENUE,6TH FLOOR, JAMAICA, NY  11432",40.7043673,-73.7979968,"161-21, Jamaica Avenue, Jamaica, Queens, Queens County, New York, 11432, United States"
"1060 Sheridan  Avenue, 10456","1060 Sheridan Avenue, Apt 3E, Bronx, NY 10456",40.83093045,-73.91824068589001,"1060, Sheridan Avenue, The Bronx, Bronx County, New York, 10456, United States"
"301 37TH  STREET, 10018","301 WEST 37TH STREET, 3RD FLOOR, NEW YORK, NY  10018",40.773531,-74.025094,"301, 37th Street, Union City, Hudson County, New Jersey, 07087, United States"
"30-06 Prince  Street, 11354","30-06 Prince Street, Flushing, NY 11354",40.7597387,-73.8323806,"Prince Street, Queens, Queens County, New York, 11354, United States"
"10-16 162nd  Street, ","10-16 162nd Street, Whitestone, NY 11357-2124",40.791967,-73.8001093,"10-16, 162nd Street, Beechhurst, Queens, Queens County, New York, 11357, United States"
"10 BROAD  STREET, 10552","10 WEST BROAD STREET, MOUNT VERNON N.Y 10552",40.9280596,-73.8416058,"Broad Street, Yonkers, Westchester County, New York, 10552, United States"
"29-76 NORTHERN  BOULEVARD, 11101","29-76 NORTHERN BOULEVARD, LIC, NY  11101",40.7504048,-73.93483412137817,"29-76, Northern Boulevard, Court Square, Queens, Queens County, New York, 11101, United States"
"455 First  Avenue, 10016","455 First Avenue, Room 953, New York, NY  10016",47.6072826,-122.3356689,"University Street, 3rd Avenue, Central Business District, First Hill, Seattle, King County, Washington, 98161, United States"
"75 Bethpage  Road, ","75 East Bethpage Road, Plainview, N.Y.  11803-4201",40.772580125,-73.51856364583334,"75, Bethpage Road, Hicksville, Oyster Bay, Nassau County, New York, 11801, United States"
 Roger  Street  02142,One Roger Street Cambridge MA 02142,53.4911686,-2.2382656,"Roger Street, Strangeways, Manchester, Greater Manchester, North West England, England, M4 4AB, United Kingdom"
"840 Center  Drive, ","840 Newport Center Drive, Suite 360, Newport Beach, CA 92660-6318",40.68214314735378,-73.61077212984354,"840, Center Drive, South Hempstead, Hempstead, Nassau County, New York, 11510, United States"
"41-40 29th  Street, 11101","41-40 29th Street, LICE, NY 11101",40.7406599,-73.9385129,"29th Street, Sunnyside, Queens, Queens County, New York, 11101, United States"
"100 Pratt  Street, ","100 East Pratt Street, P.O. Box 89000; Baltimore MD 21289-999",36.77928545,-76.30525018524386,"Blue Circle Cement, 100, Pratt Street, Chesapeake, Virginia, 23324, United States"
"140 Bridges  Road, 29662","140 Bridges Road, Suite E, Mauldin, South Carolina  29662",34.7905526,-82.28167409182653,"140, Bridges Road, Holly Springs, Mauldin, Greenville County, South Carolina, 29662, United States"
"525 68th  Street, 10065","525 East 68th Street, Room W104, New York, NY  10065",40.795132027777775,-74.012342,"525, 68th Street, Guttenberg, Hudson County, New Jersey, 07093, United States"
307 38th  street  ,307 west 38th street suite 1801,43.087161816354715,-79.01771,"307, 38th Street, Niagara Falls, Niagara County, New York, 14303, United States"
"31-00 47th  Avenue, 11101","31-00 47th Avenue, Suite 1130, L.I.C., NY 11101",40.7428362,-73.9354092,"Doughnut Plant, 31-00, 47th Avenue, Sunnyside, Queens, Queens County, New York, 11101, United States"
28202 Cabot  Road  92677,"28202 Cabot Road Suite 300, Laguna Niguel, CA 92677",33.553077200000004,-117.67811028322211,"28202, Cabot Road, Laguna Niguel, Orange County, California, 92677, United States"
"36 Cooper  Square, 10003","36 Cooper Square, 6th Floor; New York, N.Y. 10003",40.7283276,-73.99156540311841,"36, Cooper Square, East Village, Manhattan, New York County, New York, 10003, United States"
"295 LAFAYETTE  STREET, 10012","295 LAFAYETTE STREET, #920, NEW YORK N.Y 10012",40.724465,-73.995705,"295, Lafayette Street, Little Italy, Manhattan, New York County, New York, 10012, United States"
"162-04 JAMAICA  AVENUE, 11432","162-04 JAMAICA AVENUE, 3RD FLOOR, JAMAICA, NY  11432",40.7042008,-73.7975986,"Pop Beauty, 162-04, Jamaica Avenue, Jamaica, Queens, Queens County, New York, 11432, United States"
1333 Third  Avenue  34102,"1333 Third Avenue South, Naples, FL 34102",14.6039261,120.9814277,"Avenida, C.M. Recto Avenue, Barangay 313, Santa Cruz, Third District, Manila, First District, 1003, Luzon"
"37 Points  Road, 07114","37 Tompkins Points Road, Newark, NJ 07114",42.306742,-87.85243592503173,"Building 37, Truemper Drive, Five Points, Great Lakes, North Chicago, Lake County, Illinois, 60088, United States"
" Barclays  Court, ","Barclays Court, Les Echelon; Channel Island",52.97911835,-1.12424719078125,"Barclay's Court, 302, Porchester Road, Woodthorpe, Arnold, Gedling, Nottinghamshire, East Midlands, England, NG3 6GS, United Kingdom"
"100-10 91st  Street, 11418","100-10 91st Street, Richmond Hill, NY 11418",40.6849036,-73.850212,"91st Street, Woodhaven, Queens, Queens County, New York, 11417, United States"
"133-10 39th  Avenue, ","133-10 39th Avenue, Flushing, NY 11354-5431",40.75888605,-73.83391634898305,"133-10, 39th Avenue, Queens, Queens County, New York, 11354, United States"
 GREELEY  SQUARE  ,"P.O. BOX 20217, GREELEY SQUARE STA, NY 10001-0006",40.7487558,-73.98827746122365,"Greeley Square, Herald Square, Manhattan, New York County, New York, United States"
"35 36TH  STREET, 10018","35 WEST 36TH STREET, SUITE 6W, NEW YORK, NY  10018",40.7551056,-73.9251822,"The Garden at Studio Square, 35-33, 36th Street, Sunnyside Gardens, Queens, Queens County, New York, 11106, United States"
"1660 Second  Street, 44113","1660 West Second Street, Ste 450, Cleveland, OH 44113",14.6168371,121.0465650063555,"Store, Cristobal Street, Kaunlaran, Cubao, 4th District, Quezon City, Second District, 1111, Luzon"
"610-14 175TH  STREET, 10033","610-14 WEST 175TH STREET, NEW YORK N.Y 10033",40.847135800000004,-73.93980217414428,"175th Street, West 176th Street, Washington Heights, Manhattan Community Board 12, Manhattan, New York County, New York, 10033, United States"
"133-10 39th  Avenue, 11354","133-10 39th Avenue, Flushing, N.Y. 11354",40.75888605,-73.83391634898305,"133-10, 39th Avenue, Queens, Queens County, New York, 11354, United States"
880 RIVER  AVENUE  10452,"880 RIVER AVENUE 2ND FLOOR BRONX, NY 10452",40.8283851,-73.9254282,"880, River Avenue, The Bronx, Bronx County, New York, 10452, United States"
"247 37th  St, 10018","247 West 37th St, 9th Floor, New York, NY, 10018",40.65581551020408,-74.00827867346939,"247, 37th Street, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States"
"191 Joralemon  Street, 11201","191 Joralemon Street, 14th Fl., Brooklyn, NY, 11201",40.69283285,-73.99175763643046,"Catholic Charities Brooklyn & Queens, 191, Joralemon Street, Brooklyn Heights, Brooklyn, Kings County, New York, 11201, United States"
" WASHINGTON  STREET, 10004","2 WASHINGTON STREET, 7TH FLOOR, NEW YORK, NY  10004",45.6428222,-122.6721852,"Washington Street, Officers Row, Vancouver, Clark County, Washington, 98663, United States"
"28 Glen  Drive, 10708","28 Bronxville Glen Drive, Unit 4-6, Bronxville, NY 10708",40.975183906976746,-73.73840781395349,"28, Glen Drive, Town of Harrison, Westchester County, New York, 10528, United States"
"214 29TH  STREET, 10001","214 WEST 29TH STREET, SUITE 201 NEWYORK, NY  10001",40.65704845,-73.998730231801,"214, 29th Street, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States"
"4300 SHORELINE  DRIVE, 55384","4300 SHORELINE DRIVE, SHORE PARK, MN  55384",44.935277,-93.632404,"4300, Shoreline Drive, Spring Park, Hennepin County, Minnesota, 55384, United States"
235  ALLEY  ,"235 N MAIN ST. SUITE 14, SPRING VALLEY N.Y 10977-4014",38.02500636967081,-78.00272423287758,"235, The Alley, Louisa, Louisa County, Virginia, 23093, United States"
"230 Broad  Street, 19102","230 S. Broad Street, 20th Floor, Philadelphia, PA 19102",39.9142034,-75.1715212,"Broad Street, Packer Park, South Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19145, United States"
"1750 Emmitsburg  Road, 17325","1750 Emmitsburg Road, Gettysburg, Pennsylvania 17325",39.78438251737777,-77.25753452948163,"1750, Emmitsburg Road, Adams County, Pennsylvania, 17325, United States"
"151 Lawrence  Street, 11201","151 Lawrence Street, 4th Floor, Brooklyn, Ny,11201",40.6914175,-73.9861865,"151, Lawrence Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
"413 120th  Street, 10035","413 East 120th Street, 3rd Floor, New York, NY 10035",40.788712,-73.847933,"120th Street, Silverpointe Estates, College Point, Queens, Queens County, New York, 11356, United States"
"2400 Main  Street, ","2400 Main Street, Ste. 12, Sayreville, N.J.  08872-1474",41.68239505,-70.02047381051688,"2400 Main Street, Nickerson's Circle, South Chatham, Chatham, Barnstable County, Massachusetts, 02659, United States"
1099 Wall  Street  07071,"1099 Wall Street West, Suite: 250, Lyndhurst, NJ 07071",40.7265519,-74.1519744,"Wall Street, The Ironbound, Newark, Essex County, New Jersey, 07105, United States"
" Levey  Place, 10029","One Gustave L. Levey Place, New York, NY 10029",-35.2062767,149.0596047,"Levey Place, Melba, District of Belconnen, Australian Capital Territory, 2615, Australia"
"1946 Webster  Avenue, 10457","1946 Webster Avenue, 3rd floor Bronx, NY 10457",40.8489651,-73.9000184,"1946, Webster Avenue, The Bronx, Bronx County, New York, 10457, United States"
